hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,74.1,0,1,Canceled,04/02/2020,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,74.1,0,1,Canceled,04/02/2020,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",1,9,2018,October,42,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",315,NULL,0,Transient-Party,70,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,2,0,0,BB,IRL,Groups,Direct,0,0,0,D,A,0,"No Deposit",NULL,498,0,Transient-Party,40,0,0,Canceled,06/05/2019,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
"Resort Hotel",0,283,2018,October,42,12,2,5,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,"No Deposit",273,NULL,0,Transient,82,0,1,Canceled,13/01/2020,0.1,Groups,12.99,BB
